record_type,task_id,dataset_id,evaluation_design,route_id,scout_id,expert_id,benchmark_split,analysis_split,cohort,model_component,evaluation_cohort,n_cases,events,prevalence,auroc,auprc,feature_columns,dataset_id_used_as_predictor,current_case_expert_output_used_for_ranking,test_used_for_fit_threshold_budget_or_route_selection,retrospective_only,comparison_axis,policy,requested_budget,budget_source,risk_cap,risk_cap_met,selected_n,realized_budget,corrected_total,introduced_total,corrected_selected,introduced_selected,dangerous_introduced_selected,net_selected,corrected_capture_rate,help_rate_among_consulted,harm_rate_among_consulted,introduced_burden_per_case,scout_accuracy,final_accuracy,cost_protocol_id,cost_comparable,estimated_component_cost_ms_per_case,formal_v1_1_route,policy_may_grant_eligibility,safety_eligibility_gate_required,locked_comparator_policy,comparator_corrected_selected,delta_corrected_selected,comparator_introduced_selected,delta_introduced_selected,comparator_net_selected,delta_net_selected,comparator_selected_n,delta_selected_n,corrected_difference_ci_lower,corrected_difference_ci_upper,introduced_difference_ci_lower,introduced_difference_ci_upper,net_difference_ci_lower,net_difference_ci_upper,bootstrap_replicates,bootstrap_group_count
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,True,False,True,same_budget,oracle,0.1,fixed_grid,,,40,0.1,32,46,32,0,0,32,1,0.8,0,0,0.6825,0.7625,h100_gpu_forward_only_batch16_component_v0_1,True,1.2249309,False,False,True,margin,7,25,7,-7,0,32,40,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,dual_logistic_harm_screened_help,0.2,fixed_grid,,,80,0.2,32,46,1,4,0,-3,0.03125,0.0125,0.05,0.01,0.6825,0.675,h100_gpu_forward_only_batch16_component_v0_1,True,1.5845058,False,False,True,margin,15,-14,15,-11,0,-3,80,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,entropy,0.2,fixed_grid,,,80,0.2,32,46,15,11,0,4,0.46875,0.1875,0.1375,0.0275,0.6825,0.6925,h100_gpu_forward_only_batch16_component_v0_1,True,1.5845058,False,False,True,margin,15,0,15,-4,0,4,80,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,harm_only_logistic,0.2,fixed_grid,,,80,0.2,32,46,0,0,0,0,0,0,0,0,0.6825,0.6825,h100_gpu_forward_only_batch16_component_v0_1,True,1.5845058,False,False,True,margin,15,-15,15,-15,0,0,80,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,help_only_logistic,0.2,fixed_grid,,,80,0.2,32,46,15,19,6,-4,0.46875,0.1875,0.2375,0.0475,0.6825,0.6725,h100_gpu_forward_only_batch16_component_v0_1,True,1.5845058,False,False,True,margin,15,0,15,4,0,-4,80,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,margin,0.2,fixed_grid,,,80,0.2,32,46,15,15,3,0,0.46875,0.1875,0.1875,0.0375,0.6825,0.6825,h100_gpu_forward_only_batch16_component_v0_1,True,1.5845058,False,False,True,margin,15,0,15,0,0,0,80,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,True,False,True,same_budget,oracle,0.2,fixed_grid,,,80,0.2,32,46,32,0,0,32,1,0.4,0,0,0.6825,0.7625,h100_gpu_forward_only_batch16_component_v0_1,True,1.5845058,False,False,True,margin,15,17,15,-15,0,32,80,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,dual_logistic_harm_screened_help,0.3,fixed_grid,,,120,0.3,32,46,8,9,0,-1,0.25,0.06666666667,0.075,0.0225,0.6825,0.68,h100_gpu_forward_only_batch16_component_v0_1,True,1.9440807,False,False,True,margin,20,-12,25,-16,-5,4,120,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,entropy,0.3,fixed_grid,,,120,0.3,32,46,18,19,1,-1,0.5625,0.15,0.1583333333,0.0475,0.6825,0.68,h100_gpu_forward_only_batch16_component_v0_1,True,1.9440807,False,False,True,margin,20,-2,25,-6,-5,4,120,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,harm_only_logistic,0.3,fixed_grid,,,120,0.3,32,46,0,0,0,0,0,0,0,0,0.6825,0.6825,h100_gpu_forward_only_batch16_component_v0_1,True,1.9440807,False,False,True,margin,20,-20,25,-25,-5,5,120,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,help_only_logistic,0.3,fixed_grid,,,120,0.3,32,46,20,24,7,-4,0.625,0.1666666667,0.2,0.06,0.6825,0.6725,h100_gpu_forward_only_batch16_component_v0_1,True,1.9440807,False,False,True,margin,20,0,25,-1,-5,1,120,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,False,False,True,same_budget,margin,0.3,fixed_grid,,,120,0.3,32,46,20,25,6,-5,0.625,0.1666666667,0.2083333333,0.0625,0.6825,0.67,h100_gpu_forward_only_batch16_component_v0_1,True,1.9440807,False,False,True,margin,20,0,25,0,-5,0,120,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__retizero,keepfit_cfp,retizero,retrospective_frozen,retrospective_evaluation,deepdrid_patient_grouped_primary,,,400,,,,,,False,True,False,True,same_budget,oracle,0.3,fixed_grid,,,120,0.3,32,46,32,0,0,32,1,0.2666666667,0,0,0.6825,0.7625,h100_gpu_forward_only_batch16_component_v0_1,True,1.9440807,False,False,True,margin,20,12,25,-25,-5,37,120,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,help_only_logistic,0,development_oof_locked_for_risk_cap,0.05,True,0,0,28,29,0,0,0,0,0,,,0,0.6680851064,0.6680851064,h100_gpu_forward_only_batch16_component_v0_1,True,0.865356,False,False,True,margin,4,-4,0,0,4,-4,12,-12,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,entropy,0.01,development_oof_locked_for_risk_cap,0.05,True,2,0.008510638298,28,29,0,0,0,0,0,0,0,0,0.6680851064,0.6680851064,h100_gpu_forward_only_batch16_component_v0_1,True,0.8696049106,False,False,True,margin,4,-4,0,0,4,-4,12,-10,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,harm_only_logistic,0.01,development_oof_locked_for_risk_cap,0.05,True,2,0.008510638298,28,29,0,0,0,0,0,0,0,0,0.6680851064,0.6680851064,h100_gpu_forward_only_batch16_component_v0_1,True,0.8696049106,False,False,True,margin,4,-4,0,0,4,-4,12,-10,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,margin,0.05,development_oof_locked_for_risk_cap,0.05,True,12,0.05106382979,28,29,4,0,0,4,0.1428571429,0.3333333333,0,0,0.6680851064,0.685106383,h100_gpu_forward_only_batch16_component_v0_1,True,0.8908494638,False,False,True,margin,4,0,0,0,4,0,12,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,dual_logistic_harm_screened_help,0.17,development_oof_locked_for_risk_cap,0.05,True,40,0.170212766,28,29,1,2,0,-1,0.03571428571,0.025,0.05,0.008510638298,0.6680851064,0.6638297872,h100_gpu_forward_only_batch16_component_v0_1,True,0.9503342128,False,False,True,margin,4,-3,0,2,4,-5,12,28,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,help_only_logistic,0,development_oof_locked_for_risk_cap,0.1,True,0,0,28,29,0,0,0,0,0,,,0,0.6680851064,0.6680851064,h100_gpu_forward_only_batch16_component_v0_1,True,0.865356,False,False,True,margin,4,-4,0,0,4,-4,12,-12,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,entropy,0.01,development_oof_locked_for_risk_cap,0.1,True,2,0.008510638298,28,29,0,0,0,0,0,0,0,0,0.6680851064,0.6680851064,h100_gpu_forward_only_batch16_component_v0_1,True,0.8696049106,False,False,True,margin,4,-4,0,0,4,-4,12,-10,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,margin,0.05,development_oof_locked_for_risk_cap,0.1,True,12,0.05106382979,28,29,4,0,0,4,0.1428571429,0.3333333333,0,0,0.6680851064,0.685106383,h100_gpu_forward_only_batch16_component_v0_1,True,0.8908494638,False,False,True,margin,4,0,0,0,4,0,12,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,dual_logistic_harm_screened_help,0.19,development_oof_locked_for_risk_cap,0.1,True,45,0.1914893617,28,29,2,3,0,-1,0.07142857143,0.04444444444,0.06666666667,0.01276595745,0.6680851064,0.6638297872,h100_gpu_forward_only_batch16_component_v0_1,True,0.9609564894,False,False,True,margin,4,-2,0,3,4,-5,12,33,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,harm_only_logistic,0.28,development_oof_locked_for_risk_cap,0.1,True,66,0.2808510638,28,29,1,4,1,-3,0.03571428571,0.01515151515,0.06060606061,0.0170212766,0.6680851064,0.6553191489,h100_gpu_forward_only_batch16_component_v0_1,True,1.005570051,False,False,True,margin,4,-3,0,4,4,-7,12,54,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,margin,0.12,development_oof_locked_for_risk_cap,0.15,True,28,0.1191489362,28,29,9,4,1,5,0.3214285714,0.3214285714,0.1428571429,0.0170212766,0.6680851064,0.6893617021,h100_gpu_forward_only_batch16_component_v0_1,True,0.9248407489,False,False,True,entropy,15,-6,7,-3,8,-3,47,-19,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,dual_logistic_harm_screened_help,0.19,development_oof_locked_for_risk_cap,0.15,True,45,0.1914893617,28,29,2,3,0,-1,0.07142857143,0.04444444444,0.06666666667,0.01276595745,0.6680851064,0.6638297872,h100_gpu_forward_only_batch16_component_v0_1,True,0.9609564894,False,False,True,entropy,15,-13,7,-4,8,-9,47,-2,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,help_only_logistic,0.19,development_oof_locked_for_risk_cap,0.15,True,45,0.1914893617,28,29,8,6,1,2,0.2857142857,0.1777777778,0.1333333333,0.02553191489,0.6680851064,0.6765957447,h100_gpu_forward_only_batch16_component_v0_1,True,0.9609564894,False,False,True,entropy,15,-7,7,-1,8,-6,47,-2,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,entropy,0.2,development_oof_locked_for_risk_cap,0.15,True,47,0.2,28,29,15,7,1,8,0.5357142857,0.3191489362,0.1489361702,0.02978723404,0.6680851064,0.7021276596,h100_gpu_forward_only_batch16_component_v0_1,True,0.9652054,False,False,True,entropy,15,0,7,0,8,0,47,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,harm_only_logistic,0.28,development_oof_locked_for_risk_cap,0.15,True,66,0.2808510638,28,29,1,4,1,-3,0.03571428571,0.01515151515,0.06060606061,0.0170212766,0.6680851064,0.6553191489,h100_gpu_forward_only_batch16_component_v0_1,True,1.005570051,False,False,True,entropy,15,-14,7,-3,8,-11,47,19,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,help_only_logistic,0.26,development_oof_locked_for_risk_cap,0.2,True,61,0.2595744681,28,29,13,10,1,3,0.4642857143,0.2131147541,0.1639344262,0.04255319149,0.6680851064,0.6808510638,h100_gpu_forward_only_batch16_component_v0_1,True,0.9949477745,False,False,True,entropy,18,-5,12,-2,6,-3,68,-7,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,harm_only_logistic,0.28,development_oof_locked_for_risk_cap,0.2,True,66,0.2808510638,28,29,1,4,1,-3,0.03571428571,0.01515151515,0.06060606061,0.0170212766,0.6680851064,0.6553191489,h100_gpu_forward_only_batch16_component_v0_1,True,1.005570051,False,False,True,entropy,18,-17,12,-8,6,-9,68,-2,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,dual_logistic_harm_screened_help,0.29,development_oof_locked_for_risk_cap,0.2,True,68,0.2893617021,28,29,6,11,1,-5,0.2142857143,0.08823529412,0.1617647059,0.04680851064,0.6680851064,0.6468085106,h100_gpu_forward_only_batch16_component_v0_1,True,1.009818962,False,False,True,entropy,18,-12,12,-1,6,-11,68,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,entropy,0.29,development_oof_locked_for_risk_cap,0.2,True,68,0.2893617021,28,29,18,12,1,6,0.6428571429,0.2647058824,0.1764705882,0.05106382979,0.6680851064,0.6936170213,h100_gpu_forward_only_batch16_component_v0_1,True,1.009818962,False,False,True,entropy,18,0,12,0,6,0,68,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,locked_introduced_risk_cap,margin,0.3,development_oof_locked_for_risk_cap,0.2,True,70,0.2978723404,28,29,19,14,2,5,0.6785714286,0.2714285714,0.2,0.05957446809,0.6680851064,0.6893617021,h100_gpu_forward_only_batch16_component_v0_1,True,1.014067872,False,False,True,entropy,18,1,12,2,6,-1,68,2,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,reference_endpoint,scout_only,0,fixed_grid,,,0,0,28,29,0,0,0,0,0,,,0,0.6680851064,0.6680851064,h100_gpu_forward_only_batch16_component_v0_1,True,0.865356,False,False,True,,,,,,,,,,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,reference_endpoint,always_expert,1,fixed_grid,,,235,1,28,29,28,29,4,-1,1,0.1191489362,0.1234042553,0.1234042553,0.6680851064,0.6638297872,h100_gpu_forward_only_batch16_component_v0_1,True,1.364603,False,False,True,,,,,,,,,,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,dual_logistic_harm_screened_help,0.05,fixed_grid,,,12,0.05106382979,28,29,0,2,0,-2,0,0,0.1666666667,0.008510638298,0.6680851064,0.6595744681,h100_gpu_forward_only_batch16_component_v0_1,True,0.8908494638,False,False,True,margin,4,-4,0,2,4,-6,12,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,entropy,0.05,fixed_grid,,,12,0.05106382979,28,29,3,4,1,-1,0.1071428571,0.25,0.3333333333,0.0170212766,0.6680851064,0.6638297872,h100_gpu_forward_only_batch16_component_v0_1,True,0.8908494638,False,False,True,margin,4,-1,0,4,4,-5,12,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,harm_only_logistic,0.05,fixed_grid,,,12,0.05106382979,28,29,0,1,0,-1,0,0,0.08333333333,0.004255319149,0.6680851064,0.6638297872,h100_gpu_forward_only_batch16_component_v0_1,True,0.8908494638,False,False,True,margin,4,-4,0,1,4,-5,12,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,help_only_logistic,0.05,fixed_grid,,,12,0.05106382979,28,29,0,3,1,-3,0,0,0.25,0.01276595745,0.6680851064,0.6553191489,h100_gpu_forward_only_batch16_component_v0_1,True,0.8908494638,False,False,True,margin,4,-4,0,3,4,-7,12,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,margin,0.05,fixed_grid,,,12,0.05106382979,28,29,4,0,0,4,0.1428571429,0.3333333333,0,0,0.6680851064,0.685106383,h100_gpu_forward_only_batch16_component_v0_1,True,0.8908494638,False,False,True,margin,4,0,0,0,4,0,12,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,True,False,False,same_budget,oracle,0.05,fixed_grid,,,12,0.05106382979,28,29,12,0,0,12,0.4285714286,1,0,0,0.6680851064,0.7191489362,h100_gpu_forward_only_batch16_component_v0_1,True,0.8908494638,False,False,True,margin,4,8,0,0,4,8,12,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,dual_logistic_harm_screened_help,0.1,fixed_grid,,,24,0.1021276596,28,29,0,2,0,-2,0,0,0.08333333333,0.008510638298,0.6680851064,0.6595744681,h100_gpu_forward_only_batch16_component_v0_1,True,0.9163429277,False,False,True,margin,7,-7,4,-2,3,-5,24,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,entropy,0.1,fixed_grid,,,24,0.1021276596,28,29,7,5,1,2,0.25,0.2916666667,0.2083333333,0.02127659574,0.6680851064,0.6765957447,h100_gpu_forward_only_batch16_component_v0_1,True,0.9163429277,False,False,True,margin,7,0,4,1,3,-1,24,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,harm_only_logistic,0.1,fixed_grid,,,24,0.1021276596,28,29,0,3,0,-3,0,0,0.125,0.01276595745,0.6680851064,0.6553191489,h100_gpu_forward_only_batch16_component_v0_1,True,0.9163429277,False,False,True,margin,7,-7,4,-1,3,-6,24,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,help_only_logistic,0.1,fixed_grid,,,24,0.1021276596,28,29,3,4,1,-1,0.1071428571,0.125,0.1666666667,0.0170212766,0.6680851064,0.6638297872,h100_gpu_forward_only_batch16_component_v0_1,True,0.9163429277,False,False,True,margin,7,-4,4,0,3,-4,24,0,,,,,,,,
policy_performance,deepdrid_dr_5class_native,DeepDRiD_v1.1,deepdrid_native_adaptation,deepdrid_dr_5class_native::keepfit_cfp__to__swin_tiny,keepfit_cfp,swin_tiny,development,development_oof,deepdrid_patient_grouped_primary,,,235,,,,,,False,False,False,False,same_budget,margin,0.1,fixed_grid,,,24,0.1021276596,28,29,7,4,1,3,0.25,0.2916666667,0.1666666667,0.0170212766,0.6680851064,0.6808510638,h100_gpu_forward_only_batch16_component_v0_1,True,0.9163429277,False,False,True,margin,7,0,4,0,3,0,24,0,,,,,,,,
